region,cell_type,run,experiment,gene_encoder,attention,pca_components,avg_f1,avg_mse,avg_mae,dropout,weight_decay,lr,lambda_entropy,error
ITG,Microglia,geFalse_attnFalse_pca8_dropout_wd,dropout_wd,False,False,8,0.2618055555555555,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_dropout_lr,dropout_lr,False,False,8,0.3194444444444444,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_wd_lr,wd_lr,False,False,8,0.2409722222222222,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca8_all_moderate,all_moderate,False,False,8,0.1673611111111111,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnFalse_pca8_all_strong,all_strong,False,False,8,0.27708333333333335,0.0,0.0,0.5,1.0,0.0001,0.1,
ITG,Microglia,geFalse_attnFalse_pca16_baseline,baseline,False,False,16,0.37430555555555556,0.0,0.0,0.2,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_higher_dropout,higher_dropout,False,False,16,0.24027777777777776,0.0,0.0,0.4,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_highest_dropout,highest_dropout,False,False,16,0.2597222222222222,0.0,0.0,0.5,0.1,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_higher_weight_decay,higher_weight_decay,False,False,16,0.2472222222222222,0.0,0.0,0.2,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_highest_weight_decay,highest_weight_decay,False,False,16,0.26111111111111107,0.0,0.0,0.2,1.0,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_lower_lr,lower_lr,False,False,16,0.18541666666666667,0.0,0.0,0.2,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_lowest_lr,lowest_lr,False,False,16,0.24236111111111108,0.0,0.0,0.2,0.1,0.0001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_higher_lambda_entropy,higher_lambda_entropy,False,False,16,0.31527777777777777,0.0,0.0,0.2,0.1,0.001,0.01,
ITG,Microglia,geFalse_attnFalse_pca16_highest_lambda_entropy,highest_lambda_entropy,False,False,16,0.24930555555555556,0.0,0.0,0.2,0.1,0.001,0.1,
ITG,Microglia,geFalse_attnFalse_pca16_dropout_wd,dropout_wd,False,False,16,0.2875,0.0,0.0,0.4,0.5,0.001,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_dropout_lr,dropout_lr,False,False,16,0.28541666666666665,0.0,0.0,0.4,0.1,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_wd_lr,wd_lr,False,False,16,0.3729166666666667,0.0,0.0,0.2,0.5,0.0005,0.001,
ITG,Microglia,geFalse_attnFalse_pca16_all_moderate,all_moderate,False,False,16,0.24930555555555556,0.0,0.0,0.4,0.5,0.0005,0.01,
ITG,Microglia,geFalse_attnFalse_pca16_all_strong,all_strong,False,False,16,0.16944444444444445,0.0,0.0,0.5,1.0,0.0001,0.1,
